t  Nuclear norm  Electron norm  Total norm 
0.0 0.9999999999999917 0.9999999999999916 0.9999999999999917
0.0 0.9999996556026066 0.9999996556026068 0.9999996556026068
1.0 0.9999962659150962 0.999996265915096 0.9999962659150959
2.0 0.9999929726312711 0.9999929726312712 0.9999929726312711
3.0 0.9999897725619112 0.9999897725619115 0.9999897725619112
4.0 0.9999866626358896 0.9999866626358898 0.9999866626358896
5.0 0.999983639895362 0.9999836398953621 0.999983639895362
6.0 0.9999807014911672 0.9999807014911675 0.9999807014911677
7.0 0.9999778446784312 0.9999778446784313 0.9999778446784312
8.0 0.99997506681236 0.9999750668123597 0.9999750668123598
9.0 0.9999723653442195 0.9999723653442197 0.9999723653442197
10.0 0.999969737817491 0.999969737817491 0.999969737817491
11.0 0.9999671818641883 0.9999671818641886 0.9999671818641885
12.0 0.9999646952013417 0.9999646952013416 0.9999646952013417
13.0 0.9999622756276251 0.9999622756276253 0.9999622756276255
14.0 0.9999599210201373 0.9999599210201371 0.9999599210201373
15.0 0.9999576293313123 0.9999576293313123 0.9999576293313123
16.0 0.9999553985859687 0.9999553985859687 0.9999553985859687
17.0 0.9999532268784812 0.999953226878481 0.999953226878481
18.0 0.9999511123700722 0.9999511123700718 0.999951112370072
19.0 0.9999490532862199 0.9999490532862195 0.9999490532862194
20.0 0.9999470479141733 0.9999470479141733 0.9999470479141731
21.0 0.9999450946005756 0.9999450946005757 0.9999450946005756
22.0 0.9999431917491821 0.9999431917491821 0.9999431917491821
23.0 0.9999413378186778 0.9999413378186777 0.9999413378186773
24.0 0.9999395313205832 0.9999395313205831 0.9999395313205832
25.0 0.9999377708172497 0.9999377708172498 0.9999377708172499
26.0 0.999936054919936 0.9999360549199359 0.9999360549199358
27.0 0.9999343822869624 0.9999343822869624 0.9999343822869624
28.0 0.9999327516219465 0.9999327516219466 0.9999327516219467
29.0 0.9999311616721057 0.9999311616721059 0.9999311616721057
30.0 0.9999296112266314 0.9999296112266314 0.9999296112266316
31.0 0.9999280991151289 0.9999280991151288 0.9999280991151289
32.0 0.9999266242061222 0.9999266242061223 0.9999266242061224
33.0 0.9999251854056176 0.9999251854056173 0.9999251854056171
34.0 0.999923781655724 0.9999237816557243 0.9999237816557243
35.0 0.999922411933335 0.9999224119333348 0.9999224119333348
36.0 0.9999210752488533 0.9999210752488533 0.9999210752488533
37.0 0.9999197706449768 0.999919770644977 0.9999197706449768
38.0 0.9999184971955266 0.9999184971955267 0.9999184971955268
39.0 0.9999172540043229 0.9999172540043231 0.9999172540043231
40.0 0.9999160402041065 0.9999160402041065 0.9999160402041063
41.0 0.9999148549555007 0.999914854955501 0.9999148549555009
42.0 0.9999136974460183 0.9999136974460181 0.9999136974460183
43.0 0.9999125668890998 0.9999125668890999 0.9999125668890998
44.0 0.9999114625231993 0.9999114625231993 0.9999114625231991
45.0 0.9999103836108962 0.9999103836108963 0.9999103836108962
46.0 0.9999093294380487 0.9999093294380483 0.9999093294380487
47.0 0.9999082993129744 0.9999082993129744 0.9999082993129744
48.0 0.9999072925656682 0.9999072925656681 0.999907292565668
49.0 0.999906308547044 0.9999063085470441 0.9999063085470442
50.0 0.9999053466282118 0.9999053466282117 0.9999053466282118
51.0 0.9999044061997759 0.9999044061997758 0.9999044061997759
52.0 0.9999034866711657 0.9999034866711656 0.9999034866711655
53.0 0.9999025874699871 0.9999025874699871 0.9999025874699873
54.0 0.999901708041403 0.999901708041403 0.999901708041403
55.0 0.9999008478475319 0.999900847847532 0.9999008478475321
56.0 0.9999000063668737 0.9999000063668737 0.999900006366874
57.0 0.9998991830937547 0.9998991830937545 0.9998991830937543
58.0 0.9998983775377922 0.999898377537792 0.999898377537792
59.0 0.9998975892233825 0.9998975892233823 0.9998975892233822
60.0 0.9998968176892045 0.9998968176892046 0.9998968176892049
61.0 0.9998960624877439 0.999896062487744 0.9998960624877439
62.0 0.999895323184832 0.9998953231848322 0.9998953231848322
63.0 0.9998945993592058 0.9998945993592057 0.9998945993592058
64.0 0.9998938906020786 0.9998938906020786 0.9998938906020788
65.0 0.9998931965167328 0.999893196516733 0.9998931965167328
66.0 0.9998925167181214 0.9998925167181212 0.9998925167181214
67.0 0.9998918508324863 0.9998918508324864 0.9998918508324863
68.0 0.9998911984969934 0.999891198496993 0.9998911984969931
69.0 0.9998905593593733 0.9998905593593734 0.9998905593593733
70.0 0.9998899330775849 0.9998899330775849 0.9998899330775849
71.0 0.9998893193194804 0.9998893193194806 0.9998893193194804
72.0 0.9998887177624913 0.9998887177624916 0.9998887177624916
73.0 0.9998881280933196 0.9998881280933196 0.9998881280933194
74.0 0.9998875500076417 0.9998875500076416 0.9998875500076415
75.0 0.9998869832098243 0.9998869832098242 0.9998869832098243
76.0 0.9998864274126483 0.9998864274126482 0.9998864274126483
77.0 0.9998858823370423 0.9998858823370425 0.9998858823370426
78.0 0.9998853477118278 0.9998853477118281 0.9998853477118278
79.0 0.9998848232734693 0.9998848232734691 0.9998848232734691
80.0 0.999884308765836 0.999884308765836 0.999884308765836
81.0 0.9998838039399723 0.9998838039399724 0.9998838039399724
82.0 0.9998833085538739 0.9998833085538739 0.9998833085538739
83.0 0.9998828223722707 0.999882822372271 0.9998828223722711
84.0 0.9998823451664234 0.9998823451664234 0.9998823451664234
85.0 0.9998818767139178 0.9998818767139176 0.9998818767139176
86.0 0.9998814167984736 0.9998814167984735 0.9998814167984734
87.0 0.9998809652097567 0.9998809652097568 0.9998809652097567
88.0 0.9998805217431974 0.9998805217431973 0.9998805217431972
